year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,party_simplified,vote_percentage
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,408,2136768,20210113,OTHER,0.019094258244226794
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,98,2136768,20210113,OTHER,0.004586365950819181
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,43,2136768,20210113,OTHER,0.002012385060053314
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,1.0,29,2136768,20210113,OTHER,0.0013571899242220025
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,1.0,20,2136768,20210113,OTHER,0.000935993051187588
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,9,2136768,20210113,OTHER,0.00042119687303441455
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,1.0,7,2136768,20210113,OTHER,0.0003275975679156558
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,1,2136768,20210113,OTHER,4.67996525593794e-05
2020,KENTUCKY,KY,21,61,51,US PRESIDENT,"STEVENS, TIMOTHY ALLEN",Unknown Party,1.0,1,2136768,20210113,OTHER,4.67996525593794e-05
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,856034,2148062,20210113,DEMOCRAT,39.85145680152621
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,21645,2148062,20210113,LIBERTARIAN,1.0076524793046011
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1255776,2148062,20210113,REPUBLICAN,58.46088241400853
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,0.0,2497,2148062,20210113,OTHER,0.11624431697036677
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,JADE SIMMONS,BECOMING ONE NATION,0.0,1626,2148062,20210113,OTHER,0.07569613912447593
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"BODDIE, R. PRESIDENT",C.U.P,0.0,1125,2148062,20210113,OTHER,0.05237278998464663
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,860,2148062,20210113,OTHER,0.040036088343818756
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"PIERCE, BROCK",FREEDOM AND PROSPERITY,0.0,749,2148062,20210113,OTHER,0.03486863973200029
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"HOEFLING, TOM","LIFE , LIBERTY, CONSTITUTION",0.0,668,2148062,20210113,OTHER,0.031097798853105728
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,987,2148062,20210113,OTHER,0.04594839441319664
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,0.0,536,2148062,20210113,OTHER,0.024952724828240524
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,0.0,4897,2148062,20210113,OTHER,0.2279729356042796
2020,LOUISIANA,LA,22,72,45,US PRESIDENT,"HAMMONS, BILL",UNITY PARTY,0.0,662,2148062,20210113,OTHER,0.030818477306520948
2020,MAINE,ME,23,11,2,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,435072,828305,20210113,DEMOCRAT,52.525579345772385
2020,MAINE,ME,23,11,2,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,14152,828305,20210113,LIBERTARIAN,1.708549387001165
2020,MAINE,ME,23,11,2,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,360737,828305,20210113,REPUBLICAN,43.551228110418265
2020,MAINE,ME,23,11,2,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,8230,828305,20210113,OTHER,0.9935953543682581
2020,MAINE,ME,23,11,2,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,0.0,1183,828305,20210113,OTHER,0.14282178666071074
2020,MAINE,ME,23,11,2,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,87,828305,20210113,OTHER,0.010503377379105523
2020,MAINE,ME,23,11,2,US PRESIDENT,BLANK VOTES,Unknown Party,0.0,8844,828305,20210113,OTHER,1.0677226384001062
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,976414,3037030,20210113,REPUBLICAN,32.15029156774876
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,1985023,3037030,20210113,DEMOCRAT,65.36066486007711
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,33488,3037030,20210113,LIBERTARIAN,1.1026562134717142
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,15799,3037030,20210113,OTHER,0.5202121809794438
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"SEGAL, JEROME M.",BREAD AND ROSES,0.0,5884,3037030,20210113,OTHER,0.19374191232882124
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BALL, DENNIS ANDREW",Unknown Party,1.0,8,3037030,20210113,OTHER,0.00026341524449873725
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BELLAR, BARBARA",Unknown Party,1.0,23,3037030,20210113,OTHER,0.0007573188279338697
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,1.0,4,3037030,20210113,OTHER,0.00013170762224936863
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,795,3037030,20210113,OTHER,0.02617688992206202
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"CELLA, TODD",INDEPENDENT,1.0,11,3037030,20210113,OTHER,0.00036219596118576374
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,30,3037030,20210113,OTHER,0.0009878071668702648
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,1.0,10,3037030,20210113,OTHER,0.00032926905562342154
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,1.0,26,3037030,20210113,OTHER,0.000856099544620896
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"HOEFLING, TOM",NON-AFFILIATED,1.0,11,3037030,20210113,OTHER,0.00036219596118576374
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,20,3037030,20210113,OTHER,0.0006585381112468431
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"LEE, JOHNSON",Unknown Party,1.0,1,3037030,20210113,OTHER,3.292690556234216e-05
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,1.0,16,3037030,20210113,OTHER,0.0005268304889974745
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"ROUSE, DEBORAH",Unknown Party,1.0,6,3037030,20210113,OTHER,0.00019756143337405297
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"SHERRILL, PETER",Unknown Party,1.0,3,3037030,20210113,OTHER,9.878071668702648e-05
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,1.0,131,3037030,20210113,OTHER,0.004313424628666823
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,5,3037030,20210113,OTHER,0.00016463452781171077
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,1.0,1117,3037030,20210113,OTHER,0.03677935351313619
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,125,3037030,20210113,OTHER,0.004115863195292769
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"RALEY, ALBERT",Unknown Party,,32,3037030,20210113,OTHER,0.001053660977994949
2020,MARYLAND,MD,24,52,52,US PRESIDENT,"SCHAWLB, BENJAMIN",Unknown Party,,3,3037030,20210113,OTHER,9.878071668702648e-05
2020,MARYLAND,MD,24,52,52,US PRESIDENT,Unknown Candidate,Unknown Party,,18045,3037030,20210113,OTHER,0.5941660108724642
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,2382202,3658005,20210113,DEMOCRAT,65.12298370286535
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1167202,3658005,20210113,REPUBLICAN,31.90815758863096
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,47013,3658005,20210113,LIBERTARIAN,1.2852087408300426
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,"HAWKINS, HOWIE",GREEN-RAINBOW,0.0,18658,3658005,20210113,OTHER,0.5100594449706876
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,BLANK VOTES,Unknown Party,0.0,26603,3658005,20210113,OTHER,0.7272543367217924
2020,MASSACHUSETTS,MA,25,14,3,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,16327,3658005,20210113,OTHER,0.4463361859811564
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,2804040,5539302,20210113,DEMOCRAT,50.62081829082437
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,2649852,5539302,20210113,REPUBLICAN,47.83729069113762
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,60381,5539302,20210113,LIBERTARIAN,1.0900470853547974
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"BLANKENSHIP, DON",US TAXPAYERS PARTY,0.0,7235,5539302,20210113,OTHER,0.13061212405461917
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,13718,5539302,20210113,OTHER,0.24764853044661586
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",NATURAL LAW,0.0,2986,5539302,20210113,OTHER,0.05390570869759402
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,963,5539302,20210113,OTHER,0.017384861847214685
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"HOEFLING, TOM",Unknown Party,1.0,32,5539302,20210113,OTHER,0.000577690113303084
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"HUNTER, TARA RENEE",Unknown Party,1.0,1,5539302,20210113,OTHER,1.8052816040721375e-05
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,1.0,89,5539302,20210113,OTHER,0.0016067006276242026
2020,MICHIGAN,MI,26,34,23,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,5,5539302,20210113,OTHER,9.026408020360689e-05
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1484065,3277171,20210113,REPUBLICAN,45.28494240916937
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,1717077,3277171,20210113,DEMOCRAT,52.39509930974001
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,0.0,5611,3277171,20210113,OTHER,0.17121474588906102
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,10033,3277171,20210113,OTHER,0.3061481991632417
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,7940,3277171,20210113,OTHER,0.24228213907666096
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,5651,3277171,20210113,OTHER,0.17243531082143715
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,1210,3277171,20210113,OTHER,0.0369220892043778
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,0.0,643,3277171,20210113,OTHER,0.01962058128794622
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,34976,3277171,20210113,LIBERTARIAN,1.0672619768696843
2020,MINNESOTA,MN,27,41,33,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,9965,3277171,20210113,OTHER,0.3040732387782023
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,539398,1313759,20210113,DEMOCRAT,41.05760645597861
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,756764,1313759,20210113,REPUBLICAN,57.60295457538255
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,1279,1313759,20210113,OTHER,0.09735423315844079
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,0.0,1161,1313759,20210113,OTHER,0.0883723727106722
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"COLLINS, PHIL",INDEPENDENT,0.0,1317,1313759,20210113,OTHER,0.10024669669246794
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,1498,1313759,20210113,OTHER,0.11402395720980789
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,8026,1313759,20210113,LIBERTARIAN,0.6109187453711069
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,659,1313759,20210113,OTHER,0.050161407076944865
2020,MISSISSIPPI,MS,28,64,46,US PRESIDENT,"WEST, KANYE",INDEPENDENT,0.0,3657,1313759,20210113,OTHER,0.2783615564194042
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1718736,3025962,20210113,REPUBLICAN,56.79965577888949
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,1253014,3025962,20210113,DEMOCRAT,41.40878173618836
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,41205,3025962,20210113,LIBERTARIAN,1.3617157122263928
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,8283,3025962,20210113,OTHER,0.2737311307941078
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,3919,3025962,20210113,OTHER,0.12951253188242284
2020,MISSOURI,MO,29,43,34,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,0,3025962,20210113,OTHER,0.0
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"WELLS, KASEY",NON-AFFILIATED,1.0,3,3025962,20210113,OTHER,9.91420249163737e-05
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,1.0,74,3025962,20210113,OTHER,0.0024455032812705515
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,664,3025962,20210113,OTHER,0.02194343484815738
2020,MISSOURI,MO,29,43,34,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,64,3025962,20210113,OTHER,0.0021150298648826386
2020,MONTANA,MT,30,81,64,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,15252,603674,20210113,LIBERTARIAN,2.526529219413127
2020,MONTANA,MT,30,81,64,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,343602,603674,20210113,REPUBLICAN,56.91846924002027
2020,MONTANA,MT,30,81,64,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,244786,603674,20210113,DEMOCRAT,40.54936936160908
2020,MONTANA,MT,30,81,64,US PRESIDENT,"BELLAR, BARBARA",Unknown Party,1.0,2,603674,20210113,OTHER,0.0003313046445598121
2020,MONTANA,MT,30,81,64,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,1.0,6,603674,20210113,OTHER,0.0009939139336794362
2020,MONTANA,MT,30,81,64,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,1.0,23,603674,20210113,OTHER,0.003810003412437839
2020,MONTANA,MT,30,81,64,US PRESIDENT,"HOEFLING, TOM",Unknown Party,1.0,3,603674,20210113,OTHER,0.0004969569668397181
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,556846,956383,20210113,REPUBLICAN,58.22416333205421
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,374583,956383,20210113,DEMOCRAT,39.166630941787965
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,20283,956383,20210113,LIBERTARIAN,2.1208030673903653
2020,NEBRASKA,NE,31,46,35,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,4671,956383,20210113,OTHER,0.4884026587674603
2020,NEVADA,NV,32,88,65,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,14783,1405376,20210113,LIBERTARIAN,1.0518893164533905
2020,NEVADA,NV,32,88,65,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,669890,1405376,20210113,REPUBLICAN,47.66624732455941
2020,NEVADA,NV,32,88,65,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,703486,1405376,20210113,DEMOCRAT,50.056781957284024
2020,NEVADA,NV,32,88,65,US PRESIDENT,"BLANKENSHIP, DON",INDEPENDENT AMERICAN PARTY,0.0,3138,1405376,20210113,OTHER,0.2232854410492281
2020,NEVADA,NV,32,88,65,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,14079,1405376,20210113,OTHER,1.001795960653946
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,13235,806182,20210113,LIBERTARIAN,1.6416888494161368
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,365654,806182,20210113,REPUBLICAN,45.3562595046776
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,424921,806182,20210113,DEMOCRAT,52.70782528014766
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"BUTTIGIEG, PETE",Unknown Party,1.0,47,806182,20210113,OTHER,0.005829949068572605
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"CUOMO, ANDREW",Unknown Party,1.0,14,806182,20210113,OTHER,0.0017365805736173719
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"GABBARD, TULSI",Unknown Party,1.0,142,806182,20210113,OTHER,0.017613888675261914
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"HAWKINS, HOWIE",GREEN,1.0,217,806182,20210113,OTHER,0.026916998891069265
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"HUCKABEE, MIKE",Unknown Party,1.0,10,806182,20210113,OTHER,0.00124041469544098
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"KASICH, JOHN",Unknown Party,1.0,67,806182,20210113,OTHER,0.008310778459454566
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"KLOBUCHAR, AMY",Unknown Party,1.0,19,806182,20210113,OTHER,0.0023567879213378614
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"OBAMA, MICHELLE",Unknown Party,1.0,10,806182,20210113,OTHER,0.00124041469544098
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"PAUL, RON",Unknown Party,1.0,13,806182,20210113,OTHER,0.001612539104073274
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"PENCE, MIKE",Unknown Party,1.0,56,806182,20210113,OTHER,0.006946322294469487
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"RICE, CONDOLEEZA",Unknown Party,1.0,12,806182,20210113,OTHER,0.0014884976345291758
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"ROMNEY, MITT",Unknown Party,1.0,170,806182,20210113,OTHER,0.021087049822496658
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"SANDERS, BERNIE",Unknown Party,1.0,192,806182,20210113,OTHER,0.023815962152466813
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"SHAHEEN, JEANNE",Unknown Party,1.0,14,806182,20210113,OTHER,0.0017365805736173719
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"SUNUNU, CHRIS",Unknown Party,1.0,46,806182,20210113,OTHER,0.005705907599028507
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"SUPREME, VERMIN",Unknown Party,1.0,22,806182,20210113,OTHER,0.002728912329970156
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"WELD, BILL",Unknown Party,1.0,23,806182,20210113,OTHER,0.0028529537995142535
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"WEST, KANYE",Unknown Party,1.0,82,806182,20210113,OTHER,0.010171400502616034
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,"YANG, ANDREW",Unknown Party,1.0,58,806182,20210113,OTHER,0.007194405233557683
2020,NEW HAMPSHIRE,NH,33,12,4,US PRESIDENT,Unknown Candidate,Unknown Party,1.0,1158,806182,20210113,OTHER,0.14364002173206547
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,1883274,4549353,20210113,REPUBLICAN,41.396523857348505
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,2608335,4549353,20210113,DEMOCRAT,57.334196752812986
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,31677,4549353,20210113,LIBERTARIAN,0.6962968140744409
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,14202,4549353,20210113,OTHER,0.31217625890978346
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"HAMMONS, BILL",UNITY PARTY,0.0,3255,4549353,20210113,OTHER,0.07154863559719371
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,0.0,2954,4549353,20210113,OTHER,0.06493231015487258
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,2928,4549353,20210113,OTHER,0.06436080031600097
2020,NEW JERSEY,NJ,34,22,12,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,0.0,2728,4549353,20210113,OTHER,0.059964570786219494
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,4426,923965,20210113,OTHER,0.4790224737950031
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,12585,923965,20210113,LIBERTARIAN,1.362064580368304
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,501614,923965,20210113,DEMOCRAT,54.289285849572224
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"TITTLE, SHEILA ""SAMM""",CONSTITUTION PARTY,0.0,1806,923965,20210113,OTHER,0.195461949316262
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,401894,923965,20210113,REPUBLICAN,43.49666924612946
2020,NEW MEXICO,NM,35,85,66,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,0.0,1640,923965,20210113,OTHER,0.17749590081875397
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,0.0,5230985,8661735,20210113,DEMOCRAT,60.391884535834905
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,0.0,3244798,8661735,20210113,REPUBLICAN,37.46129384009093
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"HAWKINS, HOWIE",GREEN,0.0,32753,8661735,20210113,OTHER,0.3781344037886174
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,0.0,60234,8661735,20210113,LIBERTARIAN,0.6954034035906201
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,0.0,22587,8661735,20210113,OTHER,0.26076761757315364
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,1.0,805,8661735,20210113,OTHER,0.009293750039686044
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,1.0,376,8661735,20210113,OTHER,0.004340931695555221
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"WELLS, KASEY",INDEPENDENT,1.0,3,8661735,20210113,OTHER,3.463509331560017e-05
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"MANIMAS, JOHN",Unknown Party,1.0,2,8661735,20210113,OTHER,2.309006221040011e-05
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"HOWARD, SHAWN W.",Unknown Party,1.0,6,8661735,20210113,OTHER,6.927018663120034e-05
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"COLLINS, PHIL",PROHIBITION PARTY,1.0,9,8661735,20210113,OTHER,0.00010390527994680048
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"HODGES, PAUL",Unknown Party,1.0,13,8661735,20210113,OTHER,0.0001500854043676007
2020,NEW YORK,NY,36,21,13,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,1.0,155,8661735,20210113,OTHER,0.0017894798213060087
